id,observed_on,species_common,species_scientific,latitude,longitude,place_guess,quality_grade,native,introduced,threatened
363388111,2026-05-20,Western Honey Bee,Apis mellifera,33.5812067127,-117.614193443,"Tesoro Creek, Ladera Ranch, CA, US",research,False,True,False
363382989,2026-05-20,Western Honey Bee,Apis mellifera,33.6372661997,-117.8047714,"Turtle Rock, Irvine, CA, USA",research,False,True,False
363359862,2026-05-18,Western Honey Bee,Apis mellifera,33.7564769997,-115.3963258,"QJ43+WV, Desert Center, CA 92239, USA",research,False,True,False
363277695,2026-05-19,Western Honey Bee,Apis mellifera,32.9110916667,-117.1203695,"Gold Coast Dr, San Diego, CA, US",research,False,True,False
363276938,2026-03-23,Western Honey Bee,Apis mellifera,32.7692916667,-117.192361667,"Linda Vista Rd, San Diego, CA, US",research,False,True,False
363265375,2026-05-19,California Bumble Bee,Bombus californicus,34.6928067064,-120.040639713,"Santa Ynez, CA 93460, USA",research,True,False,False
363263494,2026-05-17,Western Honey Bee,Apis mellifera,34.5035977966,-120.065273546,"Santa Barbara County, CA, USA",research,False,True,False
363263054,2026-05-11,Western Honey Bee,Apis mellifera,34.404305,-118.464395,"Sierra Hwy, Santa Clarita, CA, US",research,False,True,False
363262077,2026-05-19,Horse-fly Carpenter Bee,Xylocopa tabaniformis,34.2710829076,-118.355458172,"Hansen Dam Recreation Area, Los Angeles, CA, US",research,True,False,False
363254176,2026-04-18,Western Honey Bee,Apis mellifera,33.0533361667,-117.281546667,"Saxony Ln, Encinitas, CA, US",research,False,True,False
363252306,2026-05-19,Valley Carpenter Bee,Xylocopa sonorina,33.712225,-117.989713333,"Beach Blvd, Huntington Beach, CA, US",research,True,False,False
363245988,2026-05-19,Western Honey Bee,Apis mellifera,33.531598092,-117.710456022,"Laguna Niguel, CA, USA",research,False,True,False
363242712,2026-05-19,Western Honey Bee,Apis mellifera,33.5315727788,-117.710444634,"Laguna Niguel, CA, USA",research,False,True,False
363242292,2024-10-24,Western Honey Bee,Apis mellifera,34.1243514799,-117.000606673,"California, US",research,False,True,False
363242162,2026-05-19,Western Honey Bee,Apis mellifera,33.5317179723,-117.710129817,"Laguna Niguel, CA, USA",research,False,True,False
363241876,2026-05-19,Western Honey Bee,Apis mellifera,33.5317006248,-117.710502148,"Laguna Niguel, CA, USA",research,False,True,False
363241608,2026-05-19,Western Honey Bee,Apis mellifera,33.5314678952,-117.710401931,"Laguna Niguel, CA, USA",research,False,True,False
363241179,2026-05-19,Western Honey Bee,Apis mellifera,33.5312239264,-117.710707101,"Laguna Niguel, CA, USA",research,False,True,False
363240625,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.531480574,-117.710637827,"Laguna Niguel, CA, USA",research,True,False,False
363239739,2026-05-19,Western Honey Bee,Apis mellifera,33.5321438453,-117.710431419,"Laguna Niguel, CA, USA",research,False,True,False
363239384,2026-05-19,Western Honey Bee,Apis mellifera,32.8423383333,-117.044472167,"San Diego, CA, US",research,False,True,False
363238457,2026-05-19,Western Honey Bee,Apis mellifera,33.5320879015,-117.71061354,"Laguna Niguel, CA, USA",research,False,True,False
363237592,2026-05-19,Western Honey Bee,Apis mellifera,33.5315383196,-117.710476187,"Laguna Niguel, CA, USA",research,False,True,False
363237034,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.5314467218,-117.710393464,"Laguna Niguel, CA, USA",research,True,False,False
363236719,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.5314409472,-117.710391155,"Laguna Niguel, CA, USA",research,True,False,False
363236451,2026-05-19,Western Honey Bee,Apis mellifera,33.5316156705,-117.71046393,"Laguna Niguel, CA, USA",research,False,True,False
363236077,2026-05-19,Western Honey Bee,Apis mellifera,33.5315511519,-117.710399216,"Laguna Niguel, CA, USA",research,False,True,False
363235763,2026-05-19,Western Honey Bee,Apis mellifera,33.5315198662,-117.710422713,"Laguna Niguel, CA, USA",research,False,True,False
363235350,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.5317006248,-117.710502148,"Laguna Niguel, CA, USA",research,True,False,False
363219688,2025-03-09,Western Honey Bee,Apis mellifera,34.0782986754,-118.114298248,"Los Angeles County, US-CA, US",research,False,True,False
363209805,2026-05-19,Western Honey Bee,Apis mellifera,32.870695,-117.252495,"Biological Grade, San Diego, CA, US",research,False,True,False
363209529,2026-05-19,Western Honey Bee,Apis mellifera,32.8711466667,-117.252083333,"Biological Grade, San Diego, CA, US",research,False,True,False
363205390,2026-05-19,Valley Carpenter Bee,Xylocopa sonorina,34.1567389663,-118.129230363,"Los Angeles County, US-CA, US",research,True,False,False
363204098,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.1676633333,-117.888261667,"San Gabriel Mountains National Monument, Azusa, CA, US",research,True,False,False
363200110,2026-05-18,Western Honey Bee,Apis mellifera,32.768125,-117.178086667,"San Diego, CA, US",research,False,True,False
363200000,2026-05-19,Western Honey Bee,Apis mellifera,33.4736445935,-117.869572386,"California, US",research,False,True,False
363190693,2026-05-18,Ligated Furrow Bee,Halictus ligatus,34.4309783333,-119.8135,"Mentor Dr, Goleta, CA, US",research,True,False,False
363182773,2026-05-19,Clarkia Evening Bee,Hesperapis regularis,34.0903411117,-118.654010555,"Los Angeles County, CA, USA",research,True,False,False
363182616,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.3873283333,-119.49752,"Carpinteria Ave, Carpinteria, CA, US",research,True,False,False
363181032,2026-05-19,Western Honey Bee,Apis mellifera,33.6019949731,-116.440586468,"Santa Rosa and San Jacinto Mountains National Monument, Mountain Center, CA, US",research,False,True,False
363179029,2026-05-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7469859038,-117.234826475,"Point Loma Heights, San Diego, CA, USA",research,True,False,False
363178958,2026-05-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7469859038,-117.234826475,"Point Loma Heights, San Diego, CA, USA",research,True,False,False
363178955,2026-05-17,Western Honey Bee,Apis mellifera,32.7469859038,-117.234826475,"Point Loma Heights, San Diego, CA, USA",research,False,True,False
363177812,2026-05-19,Ligated Furrow Bee,Halictus ligatus,32.5539346853,-117.092117887,"Tijuana River Valley, San Diego, CA, USA",research,True,False,False
363177807,2026-05-19,Ligated Furrow Bee,Halictus ligatus,32.5539346853,-117.092117887,"Tijuana River Valley, San Diego, CA, USA",research,True,False,False
363175137,2026-05-19,Lotus Fairy Bee,Perdita trisignata,34.1007108333,-118.655954167,"Los Angeles County, CA, USA",research,True,False,False
363172371,2026-05-17,Western Honey Bee,Apis mellifera,33.6532269528,-117.75395561,"Alton Pkwy @ Pacifica IB, Irvine, CA 92618, USA",research,False,True,False
363166250,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.732595,-117.1470195,"Balboa Park, San Diego, CA, US",research,True,False,False
363147155,2026-05-19,Western Honey Bee,Apis mellifera,32.7756029732,-117.198408097,"Bay Park, San Diego, CA, USA",research,False,True,False
363143244,2026-05-19,Western Honey Bee,Apis mellifera,34.0201945,-118.465928333,"23rd St, Santa Monica, CA, US",research,False,True,False
363141772,2026-05-17,Valley Carpenter Bee,Xylocopa sonorina,33.997075,-118.445844444,"Venice Blvd & Walgrove Ave, Los Angeles, CA 90066, USA",research,True,False,False
363140334,2026-05-18,Valley Carpenter Bee,Xylocopa sonorina,34.1900633333,-118.308571667,"E Harvard Rd, Burbank, CA, US",research,True,False,False
363139082,2026-05-19,Western Honey Bee,Apis mellifera,32.964295,-117.117675,"Paseo Cevera, San Diego, CA, US",research,False,True,False
363135595,2026-05-19,Ligated Furrow Bee,Halictus ligatus,32.8229866667,-117.075608333,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
363133820,2026-05-19,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.7160327533,-118.296053874,"W 36th St, Los Angeles, CA, US",research,True,False,False
363132517,2026-05-19,Ligated Furrow Bee,Halictus ligatus,32.822995,-117.075613833,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
363127718,2026-05-19,Ligated Furrow Bee,Halictus ligatus,32.8226583333,-117.077888833,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
363121761,2026-05-18,California Fairy Bee,Perdita californica,33.5851919997,-116.4556656,"Mountain Center, CA 92561, USA",research,True,False,False
363120859,2026-05-18,California Fairy Bee,Perdita californica,33.5852228997,-116.4557064,"Mountain Center, CA 92561, USA",research,True,False,False
363115902,2026-05-18,California Fairy Bee,Perdita californica,33.5852228997,-116.4557064,"Mountain Center, CA 92561, USA",research,True,False,False
363102738,2026-05-15,Western Honey Bee,Apis mellifera,33.6722389158,-117.71251351,"Cadence, Irvine, CA, US",research,False,True,False
363084087,2026-05-19,California Bumble Bee,Bombus californicus,34.8582916667,-120.31842,"Santa Maria, CA, US",research,True,False,False
363083373,2026-05-19,Black-tailed Bumble Bee,Bombus melanopygus,34.8579616667,-120.318428333,"Santa Maria, CA, US",research,True,False,False
363083164,2026-05-19,Western Honey Bee,Apis mellifera,32.6277161448,-117.05853425,"Chula Vista, CA 91911, USA",research,False,True,False
363082242,2026-05-19,Western Honey Bee,Apis mellifera,35.32916677,-120.83125113,"Baywood-Los Osos, CA, USA",research,False,True,False
363080173,2026-05-19,Western Honey Bee,Apis mellifera,35.32909403,-120.83124256,"San Luis Obispo County, US-CA, US",research,False,True,False
363079003,2026-05-17,California Fairy Bee,Perdita californica,33.6646645701,-116.643613445,"California, US",research,True,False,False
363074589,2026-05-17,Ochraceous Chimney Bee,Diadasia ochracea,33.7305579625,-116.668014389,"Riverside County, US-CA, US",research,True,False,False
363045426,2026-05-19,Horse-fly Carpenter Bee,Xylocopa tabaniformis,34.0982183605,-118.208499119,"Glenalbyn Dr, Los Angeles, CA, US",research,True,False,False
363045256,2026-04-26,Clarkia Evening Bee,Hesperapis regularis,35.47963,-120.329011667,"Shell Creek Rd, Shandon, CA, US",research,True,False,False
363026803,2026-05-18,Western Honey Bee,Apis mellifera,33.8983404859,-117.507403028,"Corona, CA, USA",research,False,True,False
362987974,2026-05-17,Crotch's Bumble Bee,Bombus crotchii,33.785981658,-118.184183236,"California, US",research,True,False,True
362982477,2026-05-06,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.621115712,-119.947646985,"Santa Barbara County, CA, USA",research,True,False,False
362982476,2026-05-18,California Bumble Bee,Bombus californicus,34.620727233,-119.947990308,"Santa Barbara County, CA, USA",research,True,False,False
362982474,2026-05-18,Black-tailed Bumble Bee,Bombus melanopygus,34.6205712761,-119.948027985,Mile-or-more Cyn,research,True,False,False
362973869,2026-05-18,Crotch's Bumble Bee,Bombus crotchii,35.098501536,-118.070713034,"Kern County, US-CA, US",research,True,False,True
362973868,2026-05-18,Crotch's Bumble Bee,Bombus crotchii,35.1201705707,-118.02302309,"Kern County, US-CA, US",research,True,False,True
362966152,2026-05-17,Western Honey Bee,Apis mellifera,32.7468805556,-117.235116667,"Voltaire St & Mendocino Bl, San Diego, CA 92107, USA",research,False,True,False
362961282,2026-05-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.2779255891,-118.031261552,"Los Angeles County, CA, USA",research,True,False,False
362959158,2026-05-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7466583333,-117.234905556,"Voltaire St & Mendocino Bl, San Diego, CA 92107, USA",research,True,False,False
362955833,2026-05-17,California Bumble Bee,Bombus californicus,34.3434653152,-118.541554939,"East & Rice Canyons, 23801 The Old Rd, Newhall, CA 91321, USA",research,True,False,False
362954551,2026-05-18,Tripartite Sweat Bee,Halictus tripartitus,32.7956370816,-117.230595207,"Pacific Beach, San Diego, CA, USA",research,True,False,False
362954520,2026-05-18,Tripartite Sweat Bee,Halictus tripartitus,32.7956691359,-117.230453543,"Pacific Beach, San Diego, CA, USA",research,True,False,False
362953984,2026-05-18,Peridot Sweat Bee,Augochlorella pomoniella,32.6746277778,-116.970769444,"San Diego County, CA, USA",research,True,False,False
362953486,2025-05-19,Peridot Sweat Bee,Augochlorella pomoniella,32.6746829266,-117.240075309,"Point Loma, San Diego, CA, USA",research,True,False,False
362953468,2025-05-19,Short Sun-digger Bee,Anthophora curta,32.6746829266,-117.240075309,"Point Loma, San Diego, CA, USA",research,True,False,False
362953424,2025-05-19,,Ceratina acantha,32.6746829266,-117.240075309,"Point Loma, San Diego, CA, USA",research,True,False,False
362953417,2025-05-19,,Ceratina acantha,32.6746829266,-117.240075309,"Point Loma, San Diego, CA, USA",research,True,False,False
362953189,2026-05-18,Western Honey Bee,Apis mellifera,32.9212883333,-117.257813333,"Torrey Pines State Natural Reserve, San Diego, CA, US",research,False,True,False
362950661,2026-05-17,Western Honey Bee,Apis mellifera,32.7468268421,-117.235021591,"Voltaire St & Mendocino Bl, San Diego, CA 92107, USA",research,False,True,False
362949936,2026-05-17,Fine striped sweat bee,Agapostemon subtilior,32.7462377623,-117.23418776,"Voltaire St & Mendocino St, San Diego, CA 92107, USA",research,True,False,False
362949546,2026-05-18,Western Honey Bee,Apis mellifera,33.0967265475,-116.995419797,"San Diego, CA, US",research,False,True,False
362949428,2026-05-18,Western Honey Bee,Apis mellifera,33.0978236105,-116.996339316,"San Diego, CA, US",research,False,True,False
362947545,2026-05-17,Western Honey Bee,Apis mellifera,33.6132861997,-116.4724025,"Palm Springs, CA 92264, USA",research,False,True,False
362946912,2026-05-18,California Fairy Bee,Perdita californica,32.8789966667,-117.00971945,"San Diego, CA, US",research,True,False,False
362946301,2026-05-18,Foothill Carpenter Bee,Xylocopa tabaniformis orpifex,35.3549563271,-118.943862319,"Oakridge, Bakersfield, CA 93307, USA",research,True,False,False
362943910,2026-05-16,Wide-striped Sweat Bee,Halictus farinosus,34.2325,-118.8485,"Corte Cancion, Thousand Oaks, CA, US",research,True,False,False
362938057,2026-05-16,Valley Carpenter Bee,Xylocopa sonorina,34.417525,-119.652138333,"Butterfly Beach to East Beach Rte, Santa Barbara, CA, US",research,True,False,False
362936441,2026-05-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.9613383333,-117.0535445,"Carriage Rd, Poway, CA, US",research,True,False,False
362936407,2026-05-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.7466638889,-117.234941667,"Voltaire St & Mendocino Bl, San Diego, CA 92107, USA",research,True,False,False
362929658,2026-05-17,Western Honey Bee,Apis mellifera,34.2013799512,-118.210377994,"La Cañada Flintridge, CA, US",research,False,True,False
362919263,2026-05-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.1563165359,-117.271064904,"Ocean Hills, Oceanside, CA, USA",research,True,False,False
362919236,2026-05-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.1557666389,-117.283408333,"Carlsbad, CA, USA",research,True,False,False
362919235,2026-05-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.1552892729,-117.285994497,"Carlsbad, CA, USA",research,True,False,False
362918617,2025-08-26,Fine striped sweat bee,Agapostemon subtilior,32.6717077341,-117.240872635,"Point Loma, San Diego, CA, USA",research,True,False,False
362918613,2025-08-26,Peridot Sweat Bee,Augochlorella pomoniella,32.6717077341,-117.240872635,"Point Loma, San Diego, CA, USA",research,True,False,False
362918609,2025-08-26,Peridot Sweat Bee,Augochlorella pomoniella,32.6717077341,-117.240872635,"Point Loma, San Diego, CA, USA",research,True,False,False
362918608,2025-08-26,Peridot Sweat Bee,Augochlorella pomoniella,32.6717077341,-117.240872635,"Point Loma, San Diego, CA, USA",research,True,False,False
362918589,2025-08-26,Rhus Fairy Bee,Perdita rhois,32.6748274224,-117.239433816,"Point Loma, San Diego, CA, USA",research,True,False,False
362918588,2025-08-26,Peridot Sweat Bee,Augochlorella pomoniella,32.6748274224,-117.239433816,"Point Loma, San Diego, CA, USA",research,True,False,False
362918570,2025-08-26,Fine striped sweat bee,Agapostemon subtilior,32.6748274224,-117.239433816,"Point Loma, San Diego, CA, USA",research,True,False,False
362914013,2026-05-18,,Centris rhodopus,34.8725083333,-117.020666667,"Barstow, CA, USA",research,False,False,False
362913194,2026-05-18,Valley Carpenter Bee,Xylocopa sonorina,34.8725916667,-117.020363889,"Barstow, CA, USA",research,True,False,False
